feature_number,log2_sizing
3076,-3.0332032366324215
3077,-4.826386864599682
3077,-4.826386864599682
3078,-12.766821372251307
3079,-2.6171907714230036
3080,-10.686259578663801
3081,-9.989905797884411
3082,-2.566009746675559
3084,-3.6214513159606847
3086,-6.415351904406561
3087,-0.30696024710732384
3088,-4.505474998349462
3088,-4.505474998349462
3091,-4.241172776559443
3092,-1.7156601256917965
3093,-1.4038834045446529
3096,-3.572612917052533
3097,-0.48641631273696795
3098,0.05136254386342503
3099,-1.6864760924430091
3100,-2.2589381908573416
3101,-0.843265808938917
3102,-4.37649988746162
3103,-1.8449634893663724
3104,-7.458368894911223
3105,-0.36397035828197033
3106,-0.9425888478884428
3107,-1.7608490765813143
3108,-1.6339433117885136
3108,-1.6339433117885136
3109,-6.97597804874943
3110,-7.220787446529486
3114,-1.138215785635361
3115,-0.30351236649080604
3116,-6.220807270097722
3116,-6.220807270097722
3117,-1.1699418664811125
3117,-1.1699418664811125
3119,-1.9561077715133388
3120,-4.3980590689225805
3120,-4.3980590689225805
3121,-10.822877421762119
3122,-7.365274946214918
3124,-2.503010220570379
3124,-2.503010220570379
3125,-2.8363815134548336
3127,-1.871571649509423
3128,-0.23304624458188772
3129,-2.211128362634344
3130,-0.918862642073719
3131,-1.6964723272678106
3132,-4.726541815413735
3133,-0.44176074695571194
3134,-3.064446655713047
3135,-4.055739318412316
3136,-0.878726610590065
3137,-0.002700117814079078
3138,-0.5089334874446696
3139,-1.3180863866727563
3140,-5.542869677304344
3142,-1.8433235698897752
3143,-0.661899698996055
3144,-2.9582742732956904
3146,-7.160297413628534
3146,-7.160297413628534
3147,-0.8065768519942856
3148,-0.4958077322040677
3149,-3.585495138901927
3152,-0.8202007283168785
3153,-0.32057721225232144
3154,-5.294448562450679
3155,-2.9304812625029184
3156,9.592189581850726e-4
3157,-10.755878600610469
3158,-3.930329838556955
3160,-4.688690756832326
3161,-1.8817823460641776
3162,-1.1066901952445924
3163,-0.2894830078146308
3165,-1.1897935941371511
3166,-0.21219943113441367
3169,-0.7887652403977737
3170,9.592189581850726e-4
3171,-0.6810882347419611
3173,-1.2281986755556935
3174,-2.93485150715171
3175,-3.9303208528803717
3176,-2.0098464206810847
3177,-1.9431820406734008
3178,-3.071513998902014
3179,-4.70232300093934
3179,-4.70232300093934
3181,-1.985712615317378
3183,-1.3114216958772866
3184,-3.1972010993785562
3185,-9.57441707976275
3188,-2.260329133663804
3188,-2.260329133663804
3189,-0.38071572906405826
3191,-9.789845243736437
3191,-9.789845243736437
3193,-5.878265341891407
3193,-5.878265341891407
3194,-7.295875144210419
3195,9.592189581850726e-4
3195,9.592189581850726e-4
3196,-0.7820433717156506
3197,-3.723165249220096
3198,-0.04596764670083922
3198,-0.04596764670083922
3199,-1.1817559101504942
3200,9.592189581850726e-4
3201,-3.2828698971553982
3203,-1.363965568815852
3204,-2.367240242049861
3205,-0.27431888694251116
3206,-10.986061309847695
3207,-0.38446620571251516
3209,-0.8032115368944535
3209,-0.8032115368944535
3210,-1.3621794241960947
3211,-0.8564868095676115
3214,-11.43136541911078
3215,-2.3961501868261843
3216,-4.4121688297962
3218,-1.234349031550877
3219,-10.52333526423229
3220,-1.5805248105162817
3221,-1.706372827233199
3222,-7.306784473787859
3223,-5.2527421566986465
3223,-5.2527421566986465
3224,-3.091383834825027
3225,-9.413564491402063
3226,-1.9584730888631192
3227,-1.8098153687074254
3228,-5.718234509505007
3228,-5.718234509505007
3229,-3.8863606995925655
3230,-1.147787450485737
3231,-0.9203611973586246
3231,-0.9203611973586246
3232,-1.5927115966661949
3233,-1.68890135396897
3234,-0.5521770739118248
3235,0.13082236294007277
3236,-5.013212281288381
3240,-1.8246746729330083
3241,-1.0189330696381877
3242,-3.966626256168386
3243,-1.569904470470464
3244,-1.434787219391737
3247,-1.156304568954213
3248,-4.390184342476782
3249,-0.3073494998517101
3250,-6.668340669329372
3251,-2.0391546249019044
3251,-2.0391546249019044
3253,-0.2673740889266621
3254,-1.4513371518081486
3255,-3.7705568163759855
3256,-1.2111045468324624
3258,-1.083163228133904
3259,-4.541320137507411
3259,-4.541320137507411
326,-3.2981692185543405
3260,-8.036055711521657
3261,9.592189581850726e-4
3262,-1.6995293072523578
3264,-1.6147401638886338
3265,-0.2746127611117199
3266,-0.7065952210398956
3270,-5.633984593324511
3271,-3.397660615311394
3273,-3.519805993946062
3273,-3.519805993946062
3274,-1.9271222007719342
3275,-1.3053965611552272
3277,-1.2894995844760848
3279,-5.240260305793976
3279,-5.240260305793976
3280,-4.810888660425938
3281,-7.102239063511505
3281,-7.102239063511505
3282,-3.3973029530304393
3282,-3.3973029530304393
3283,-8.805767796302828
3285,-2.3958977046962415
3288,-0.3710215415488041
3289,-1.226457233538167
3291,-2.6506165872972
3292,-0.42346958196431916
3293,-0.395596226632149
3294,-0.7742080121942696
3295,-4.261091105244535
3296,-11.003830558708854
3297,-1.1243124213086382
3298,-0.25243064697891454
3299,-0.5360064945742401
3300,-5.281359336700648
3301,-2.355364723734411
3304,-0.96143473830584
3306,-2.5338341821170527
3308,-10.579651509075832
3309,-6.808762621144702
3310,-2.265942917167574
3312,-0.09676571864812208
3313,-1.4792876461412
3314,-2.546605937272317
3315,-1.7359315003046392
3316,-6.109941058269551
3317,0.30721055121766505
3318,-2.5011281907979366
3319,-1.5151920310902574
3319,-1.5151920310902574
3321,-9.207360154600103
3322,-4.056520245578487
3323,-5.477789078735979
3323,-5.477789078735979
3324,-2.076900355582919
3324,-2.076900355582919
3325,-7.734461807063547
3326,-2.132213913012534
3329,-6.54394445237169
333,-0.8771198863290056
3330,-5.599149408435302
3330,-5.599149408435302
3331,-5.181845324501375
3332,-0.8073021240166102
3333,-3.623273836449449
3334,-0.561200986539646
3335,0.06419253828422913
3336,-9.214529390661765
3339,0.1971600362364846
3339,0.1971600362364846
334,-1.0887761733215826
3340,-1.8764911122648407
3341,-1.8369851222039617
3342,0.012844641487212649
3343,-1.5903767277015304
3344,-5.268892468392314
3345,-0.2003343759779892
3346,-0.11974626164553477
3347,-2.751373629020412
3349,-0.6306801106161142
3350,-0.037280614888065874
3353,-1.0130891053694624
3354,-2.8008863388600553
3355,-4.055923592107306
3357,-2.914712147696917
3359,-2.8298735938391864
3360,-1.0262442244986758
3361,-9.733566977408612
3364,-0.7528495643289583
3365,-0.41923772770918366
3366,-2.0852765869323746
3367,-7.019657745451624
3368,-4.368833022208346
3369,-0.4916471143902209
3370,-2.4944794137903754
3372,-3.671289062500517
3373,-11.412792039016352
3374,-8.669939670417197
3375,-3.6297694594348995
3376,-2.460833773088824
3377,-10.208424281710974
3378,-3.8476458948575964
3378,-3.8476458948575964
3380,-0.21950472362436463
3381,-5.602073393913923
3382,-1.935792243913923
3382,-1.935792243913923
3383,-3.1898247860678577
3384,-0.617885243368302
3385,-1.9352558440667271
3386,-0.09290118116150754
3387,-1.3445933657791733
3388,-3.6557719049830966
3388,-3.6557719049830966
3389,-4.291120460027069
3390,-4.358618602815102
3390,-4.358618602815102
3391,-5.461091434620308
3392,-1.1295221080321916
3392,-1.1295221080321916
3394,-1.17267490302098
3395,-0.6182156458743169
3396,-3.653061543847717
3399,-10.050873015729678
3400,-4.030370680970649
3401,-1.4327101190683953
3402,-3.9963625765055166
3403,-6.093247479739628
3404,-3.540286551757118
3406,-12.934737060241904
3407,-2.521976970360183
3408,-8.712056023544694
3409,-3.1108419753952727
3410,-5.297283953587928
3410,-5.297283953587928
3412,-8.322096380322776
3413,-3.9499051238135046
3414,-4.038803217812195
3414,-4.038803217812195
3415,-0.29039930979615747
3416,-1.753928341532657
3417,-0.3060820010088844
3418,-0.2059770372815748
3419,-8.40737698462201
3419,-8.40737698462201
3420,-2.7176288567930396
3421,-3.260716905880657
3422,-1.3128049276991902
3423,-7.432487173619044
3424,-9.732386507552864
3425,-0.28186574053960534
3425,-0.28186574053960534
3426,-6.620101194960244
3427,-4.258180580848333
3428,-4.052629133525318
3429,-9.519281670698504
3430,-7.367386947807694
3431,-7.884216103748293
3431,-7.884216103748293
3432,-0.3983274197252039
3433,-4.715551496984933
3434,-11.688310353914293
3434,-11.688310353914293
3435,-10.651257471829592
3437,-1.700301207492686
3438,-0.32883694829973703
3441,-1.4514388738061825
3442,-0.45849563454926523
3443,-5.426615450929614
3445,-6.010858442551248
3446,-9.933087066188541
3447,-1.476351567034328
3448,-2.0598623961605527
3449,-0.9835079022844241
3450,-5.795746011342026
3451,-0.3464556563211926
3452,-4.443198064378935
3453,-3.290103162836441
3455,-1.472806516486766
3456,-7.079564153826624
3457,-1.726016712585991
3459,-7.414510921320189
3461,-3.752241133297849
3462,-0.09515182677307828
3463,-9.10615795190739
3464,-0.35302079372634476
3465,-1.6646822614083094
3465,-1.6646822614083094
3466,-0.23978076589987854
3467,-1.6839422642183197
3468,-0.2713083860262215
3469,-1.767285809047319
347,-1.1863145607540488
3470,-2.838996845739049
3471,-2.1306989445394455
3472,-5.844534499521683
3472,-5.844534499521683
3473,-0.8681496436644219
3475,-11.34704040207403
3475,-11.34704040207403
3476,-2.146130832439246
3478,-0.7451162575231065
3479,-2.30984216688502
3480,-5.451092939552425
3481,-0.2293077826660128
3482,-3.2395796001662047
3486,-2.417929018861781
3487,-10.482403978651888
3488,-3.7602334367510357
349,-1.060516770356168
3490,-2.273262908621763
3491,-0.673947372670491
3492,-1.7711536237479442
3493,-1.5859509559846054
3494,-5.294082426065198
3495,-9.208591239533916
3496,-0.4614329358431987
3498,0.38508308265849683
3501,-8.334220245450053
3502,-2.2116880158460064
3503,-1.0029646999337523
3505,-2.5346095525966317
3506,-0.9777820011048113
3509,-8.088196905026539
351,-0.8984835910946278
3510,-0.5102031098115511
3512,-5.036903502292875
3515,-12.666165787815512
3516,-4.167125790263299
3518,-0.7608637270892782
3519,-3.3407790081402466
3519,-3.3407790081402466
3520,-0.08806364847678759
3521,-1.646585459420549
3521,-1.646585459420549
3522,-4.177384926381442
3523,-8.271921714114892
3524,-0.41999169815506926
3525,-0.8323621242660857
3527,-3.657690794637256
3528,-4.383334508687562
3529,-7.380919792882498
3531,-3.086321977375935
3531,-3.086321977375935
3532,-1.3196995891413101
3533,-0.42587540530508283
3534,-6.2225357034996485
3535,-1.7424897672624438
3538,-3.847585074056277
3539,-0.6423180466369891
3540,-2.1617473860316343
3540,-2.1617473860316343
3541,-2.041320762996482
3541,-2.041320762996482
3542,-7.195554159122572
3545,-3.2645167305105307
3546,-8.507722051455312
3547,-7.8469503566585415
3548,-9.070312832418082
3549,-1.4358198032313205
3550,-0.4187034083096132
3551,-0.2766017192938003
3552,-2.735184006520269
3553,0.24641842412744752
3554,-3.998272630314863
3554,-3.998272630314863
3555,-0.6328852148644555
3556,-4.46829654391908
3557,-8.953839215439617
3558,-0.13782312637849434
3559,-9.230012557722405
3560,-1.134649277842877
3562,-1.134411689926968
3563,-9.081176042936882
3563,-9.081176042936882
3564,-8.299379431842215
3565,-4.510102022451421
3567,-3.6998191663912428
3568,-3.9757041191380798
3569,-1.6558736711862125
3570,-4.329529387290505
3570,-4.329529387290505
3571,-6.262985574453836
3571,-6.262985574453836
3572,-1.273854667734654
3573,-5.070203464771547
3573,-5.070203464771547
3574,-0.3746384792670477
3575,-1.3190439054379637
3576,-3.895644469527821
3577,-0.8207325468320505
3578,-3.3180157031498725
3581,-1.973720094161417
3582,-2.0351490604369324
3583,-0.8373739423992141
3584,-1.4739878976439829
3585,-2.4286695886232197
3585,-2.4286695886232197
3587,-7.020582758828622
3588,-0.6602337653472722
3589,-1.109402762709778
3590,-1.044177925873846
3591,-0.4786491734689064
3592,-8.8839593418804
3593,-4.796480011715381
3594,-1.44467666316246
3596,-0.7718960134188515
3598,-5.287653656116676
3599,-0.3527338954231877
3600,-1.1301909112433473
3600,-1.1301909112433473
3602,-4.782377956283941
3603,-1.7706136688288259
3604,-2.462033776764506
3604,-2.462033776764506
3606,-1.8404171224044532
3607,-6.777430947274809
3608,-1.0279144530278557
3609,-0.9135064260565007
3610,-10.72561693670403
3612,-7.598154685380798
3612,-7.598154685380798
3613,-5.814298599525853
3613,-5.814298599525853
3615,-6.91958905070619
3616,-1.1991567570141624
3617,-6.023812890165919
3618,-0.1311530966580372
3620,-1.5846007671340674
3621,-2.20269604256167
3622,-5.224916962139851
3623,-1.4921365963048623
3624,0.11696264998014712
3625,-5.393296945233152
3627,-5.253074464539407
3628,-2.8090895526370314
3628,-2.8090895526370314
3629,-2.2870818196513896
3630,-0.5580982338261538
3632,-2.1504066892398126
3634,-0.2249264783171752
3635,-5.145898969225459
3636,-2.7882953734844698
3636,-2.7882953734844698
3637,-0.9122206282546377
3638,-5.023675380326242
3639,-13.06882273070978
3639,-13.06882273070978
364,-1.4709116434672174
3640,-0.2596384957503116
3641,-0.7178496407956245
3642,-2.4845446342268183
3643,-0.9272975587762601
3644,9.592189581850726e-4
3645,-5.658920969220854
3645,-5.658920969220854
3646,-6.392452639351885
3646,-6.392452639351885
3647,-8.89496717554364
3648,-1.7929738542064726
3649,-0.25967425189629845
3650,-0.15128960645974418
3650,-0.15128960645974418
3651,-5.107333363717143
3652,-0.9681133875365404
3654,-1.087304340613681
3655,-0.23666360158304345
3656,-2.3178523317823068
3658,-2.3763378254698386
3659,-1.893348770533027
3659,-1.893348770533027
3661,-3.247971347893641
3662,-2.412409331791094
3663,-1.0732893540342197
3665,-0.9132518111153878
3666,-1.8551642482961457
3667,-1.8650231277746545
3668,-0.614890538647131
3669,-8.1623448329678
3670,-5.80893984325677
3670,-5.80893984325677
3671,-0.5480026967644129
3672,-8.744715920096844
3674,-6.847977177064383
3675,-1.7439993077498679
3676,-3.324198716373839
3677,-5.769921354050781
3678,-0.7839840564011206
368,-9.482064878758221
3680,-3.605444250309079
3680,-3.605444250309079
3681,-2.3943624362029174
3682,-5.442081454534593
3685,-9.15368114640355
3686,-4.970728731683257
3686,-4.970728731683257
3687,-3.0002962797353456
3688,-4.744666439974685
3688,-4.744666439974685
3689,-3.3015601915996777
3691,-2.8884550883369293
3692,-7.736789328554449
3693,0.1872337274346598
3694,-1.581372076369748
3696,-0.3373044247429688
3697,-3.2922774164030755
3697,-3.2922774164030755
3699,-0.38845789880786624
3700,-0.5003960767694092
3701,-2.1713716405098404
3705,-3.999215459350849
3706,-8.983601094278473
3708,-9.57208823946176
3709,0.16339042798775233
3710,-1.1575954185402302
3711,-3.796121358176696
3712,0.35187684816767795
3713,-0.9967289378192579
3713,-0.9967289378192579
3714,-6.246345499972735
3716,-9.67026019977791
3716,-9.67026019977791
3717,-3.1533118001618523
3718,-0.3767427708234037
3719,-0.7116299234904205
3720,-6.525321686779861
3721,-0.1790669564377445
3722,-4.132600282676228
3722,-4.132600282676228
3723,-0.8777423861908822
3724,-5.906393131740428
3725,-3.967129995614369
3726,-1.8273156083802944
3731,-1.7847789105696403
3733,9.592189581850726e-4
3734,-5.792248253551898
3735,-7.826781824201488
3739,-1.3290552355263756
374,-1.1039154304905519
3741,-6.047789114784735
3742,-1.3022306431199733
3743,-4.172276813502084
3745,-6.299400768784692
3746,-1.0222012770369422
3746,-1.0222012770369422
3747,-2.8195967164036646
3748,9.592189581850726e-4
3749,-9.950665819019576
3750,-1.307528430994649
3751,-11.570082140475336
3752,-0.909013490690872
3754,-0.5504483543405065
3755,-3.244116872590834
3756,-9.650313489936075
3757,-3.085028424831187
3758,-0.46228514935386056
3759,-0.3314660479951471
3760,-3.4660969432700317
3760,-3.4660969432700317
3761,-7.872037901090321
3761,-7.872037901090321
3762,-1.3404363557239263
3763,-1.7914486073308276
3764,-1.5113284704683396
3766,-0.28738010966543015
3767,-1.280465617018739
3768,-10.164824829891872
3772,-1.165870561699729
3773,-5.388179608609788
3774,-4.797345813890887
3774,-4.797345813890887
3776,-1.7203531713558065
3777,-1.5439061151915598
3778,-2.3627432861129343
3780,-5.16079441462333
3781,-1.4109416968037114
3784,-4.647718461751433
3785,-3.23460439245182
3786,-1.6243625056087017
3787,-5.4959426441427075
3788,-1.1268556157134908
3789,-1.0315673310816376
3790,-6.34530988720066
3791,-3.124019573018266
3793,-3.8985981569423886
3794,-1.7033356182105104
3795,-0.9345588247288106
3797,-1.3950259296202554
3798,-5.256555772727596
3799,-1.83990031507461
3800,-2.0971962742197925
3801,-3.31775286143906
3803,-5.479293992912756
3805,-4.311795024878846
3806,-0.5209290286345868
3807,-5.706570512882085
3808,-7.3253905457395865
3808,-7.3253905457395865
3810,-3.3710286034757857
3811,-7.380238997421363
3812,-0.35773424942026
3813,-4.955764092577597
3814,0.06447410648153971
3815,-3.738573853703751
3816,-2.2602331124195736
3817,-9.634887222703783
3818,-2.0793111231809
3819,-8.676684138915613
3821,-5.391436485610708
3821,-5.391436485610708
3822,0.6803408008652174
3824,-6.314748540869781
3826,9.592189581850726e-4
3827,-1.0834822485231304
3828,-3.2059283120777704
3829,-7.569084484701403
3830,0.06658423155207129
3831,-2.7798664277080962
3832,-4.259198890549015
3832,-4.259198890549015
3833,-0.8685041473419598
3834,-6.820810830470191
3836,-10.52598764988876
3837,-0.1338362423512946
3839,-1.1702092384069407
3840,-0.6256725351280981
3841,-7.71801940815337
3842,-0.8733090675068205
3842,-0.8733090675068205
3843,-2.3075643800687198
3844,-1.8158618200445424
3846,-3.6139413102953912
3847,-0.7921932632705762
3850,-11.418135843701036
3851,-2.289752575213591
3852,-0.9154875737977324
3853,-3.1111151887916284
3854,-3.41780058566188
3855,-8.256191829363408
3855,-8.256191829363408
3856,-4.916465289270908
