feature_number,Organism,T0,TF,log2_change,network,N,P,C,O,H,NOSC,row m/z,n_presence,nc,oc,hc,log_nc,log_oc,log_hc,logxic,log_snc,log_soc,log_shc,ra,ra_mean
6598,Turf,2545098.065982435,2459412.913562477,-0.7450929476106362,-1,2,0,17,6,23,-0.2941176470588234,352.15998898518825,1,0.11764705882352941,0.35294117647058826,1.3529411764705883,-0.9294189257142927,-0.45229767099463025,0.13127891463931898,6.405704520933881,5.476285595219588,5.953406849939251,6.5369834355732,NA,1.688720245299052e-4
6610,CCA,19109722.869427733,17858812.976979487,-0.7696079835525761,1030,2,1,8,2,22,-2.125,232.13352601791112,1,0.25,0.25,2.75,-0.6020599913279624,-0.6020599913279624,0.43933269383026263,7.281254388930941,6.679194397602979,6.679194397602979,7.720587082761204,NA,0.0022555937308259824
6610,Dictyota,27278143.513875,30370126.54672852,0.14494583273336525,1030,2,1,8,2,22,-2.125,232.13352601791112,1,0.25,0.25,2.75,-0.6020599913279624,-0.6020599913279624,0.43933269383026263,7.435814809931826,6.833754818603865,6.833754818603865,7.875147503762089,NA,7.732893677124823e-4
6610,Pocillopora verrucosa,20227049.34609375,20496171.494019527,-1.0718360909717872,1030,2,1,8,2,22,-2.125,232.13352601791112,1,0.25,0.25,2.75,-0.6020599913279624,-0.6020599913279624,0.43933269383026263,7.305932533973378,6.703872542645415,6.703872542645415,7.745265227803641,NA,5.163092080836922e-4
6610,Porites lobata,21086707.97415625,21043796.675903317,-1.2736017738015368,1030,2,1,8,2,22,-2.125,232.13352601791112,1,0.25,0.25,2.75,-0.6020599913279624,-0.6020599913279624,0.43933269383026263,7.324008783615521,6.721948792287559,6.721948792287559,7.763341477445784,NA,0.0015158594312042726
6612,Turf,729649.809382814,1991678.368654294,1.415805559551828,2107,1,2,15,7,11,-0.2666666666666666,380.01073617985827,1,0.06666666666666667,0.4666666666666667,0.7333333333333333,-1.1760912590556813,-0.3309932190414244,-0.13469857389745624,5.8631144733490554,4.687023214293374,5.532121254307631,5.7284158994515995,NA,4.936805472549603e-5
6637,Dictyota,13244506.268706933,9682569.762218649,-0.6623515270084905,-1,2,0,41,5,46,-0.7317073170731705,669.3299568055622,1,0.04878048780487805,0.12195121951219512,1.1219512195121952,-1.3117538610557542,-0.9138138523837167,0.04997397496183862,7.122035773220433,5.810281912164679,6.208221920836716,7.172009748182272,NA,3.709614681233265e-4
6640,Turf,30909317.245578118,1125857.8489296813,-4.9569994227598935,608,1,0,21,6,31,-0.7619047619047619,394.2223110757162,1,0.047619047619047616,0.2857142857142857,1.4761904761904763,-1.3222192947339193,-0.5440680443502757,0.16914239910035345,7.4900894120593335,6.167870117325414,6.946021367709058,7.659231811159687,NA,0.0020101149677338097
6652,Dictyota,20536146.40485152,55904134.94568556,1.0546177534916537,-1,6,1,22,4,27,-0.2727272727272725,493.1694644724305,1,0.2727272727272727,0.18181818181818182,1.2272727272727273,-0.5642714304385626,-0.7403626894942439,0.08894108333678108,7.312518951816118,6.7482475213775555,6.572156262321875,7.401460035152899,NA,6.480786109138166e-4
6657,CCA,26272591.813703112,13847895.272085939,-3.098473136523301,608,1,0,22,7,35,-0.8181818181818183,426.2489722424042,1,0.045454545454545456,0.3181818181818182,1.5909090909090908,-1.3424226808222062,-0.4973246408079494,0.2016453635280694,7.419502918422398,6.0770802376001924,6.922178277614449,7.621148281950468,NA,0.002028494125048687
6657,Pocillopora verrucosa,15443846.834441423,1454058.8778163916,-3.9518191522378476,608,1,0,22,7,35,-0.8181818181818183,426.2489722424042,1,0.045454545454545456,0.3181818181818182,1.5909090909090908,-1.3424226808222062,-0.4973246408079494,0.2016453635280694,7.1887554858238865,5.846332805001681,6.691430845015938,7.390400849351956,NA,3.564142365725376e-4
6666,CCA,25127325.83067962,1860485.3634609918,-3.75554974583334,-1,1,0,25,2,28,-0.8399999999999999,375.2166734864716,1,0.04,0.08,1.12,-1.3979400086720375,-1.0969100130080565,0.04921802267018165,7.4001462713710495,6.002206262699012,6.303236258362993,7.4493642940412315,NA,0.0019087923206239457
6686,CCA,3727854.079749966,5350857.356119189,0.20867424553340164,431,6,0,33,10,40,-0.06060606060606055,681.2857172703312,1,0.18181818181818182,0.30303030303030304,1.2121212121212122,-0.7403626894942439,-0.5185139398778875,0.08354605145007492,6.571458904325809,5.831096214831565,6.052944964447922,6.655004955775884,NA,3.745705310021978e-4
6686,Dictyota,61927854.34218727,56085757.246331766,-0.23678408580272817,431,6,0,33,10,40,-0.06060606060606055,681.2857172703312,1,0.18181818181818182,0.30303030303030304,1.2121212121212122,-0.7403626894942439,-0.5185139398778875,0.08354605145007492,7.791886032964664,7.05152334347042,7.273372093086777,7.875432084414738,NA,0.0017423334446234574
6693,Turf,1793332.1418398526,143481.69686816336,-4.735671428394639,-1,4,1,14,3,29,-1.1428571428571432,371.1625558950132,1,0.2857142857142857,0.21428571428571427,2.0714285714285716,-0.5440680443502757,-0.6690067809585756,0.3162699622207181,6.253660732400696,5.70959268805042,5.58465395144212,6.569930694621414,NA,1.0906734567819625e-4
6741,Porites lobata,816919.2766992366,9574840.966163093,1.117866836286735,-1,9,1,18,2,36,-0.5555555555555554,464.26470016196265,1,0.5,0.1111111111111111,2,-0.3010299956639812,-0.9542425094393249,0.3010299956639812,5.912179144150377,5.611149148486396,4.957936634711052,6.213209139814358,NA,6.781146701384554e-5
6748,CCA,6883214.539917949,5788213.270388675,-0.2567758614317068,3965,2,0,19,8,25,-0.1578947368421053,410.1667305450134,1,0.10526315789473684,0.42105263157894735,1.3157894736842106,-0.9777236052888478,-0.3756636139608854,0.11918640771920867,6.837791306100364,5.860067700811515,6.462127692139478,6.9569777138195725,NA,6.741206618356159e-4
6748,Dictyota,29920177.114128906,23387527.50765621,-0.4127110487855445,3965,2,0,19,8,25,-0.1578947368421053,410.1667305450134,1,0.10526315789473684,0.42105263157894735,1.3157894736842106,-0.9777236052888478,-0.3756636139608854,0.11918640771920867,7.47596416003003,6.498240554741183,7.100300546069144,7.595150567749239,NA,8.624908742710715e-4
6748,Turf,1646849.3222968548,2277530.962515609,-0.15723816042572486,3965,2,0,19,8,25,-0.1578947368421053,410.1667305450134,1,0.10526315789473684,0.42105263157894735,1.3157894736842106,-0.9777236052888478,-0.3756636139608854,0.11918640771920867,6.21665386541835,5.238930260129503,5.840990251457465,6.335840273137559,NA,1.0490157367924678e-4
6761,Dictyota,26913941.36382615,7626469.721812482,-1.844352667890854,6108,2,0,16,5,20,-0.25,321.144503687995,1,0.125,0.3125,1.25,-0.9030899869919435,-0.5051499783199059,0.09691001300805642,7.429977301896806,6.5268873149048625,6.9248273235769,7.5268873149048625,NA,7.037391241647935e-4
6762,Pocillopora verrucosa,4474217.439601603,6824302.050820293,0.5077496647143184,-1,1,1,11,3,23,-1.7272727272727275,287.1027180193096,1,0.09090909090909091,0.2727272727272727,2.090909090909091,-1.041392685158225,-0.5642714304385626,0.3203351508593678,6.650717086270322,5.609324401112096,6.086445655831759,6.9710522371296895,NA,1.0893699625294627e-4
6767,Dictyota,1069709.104582021,576762.7091767613,-0.9039971502778281,35,9,1,22,5,44,-0.5454545454545459,546.3275495076671,1,0.4090909090909091,0.22727272727272727,2,-0.38818017138288136,-0.6434526764861874,0.3010299956639812,6.029265692217099,5.641085520834218,5.385813015730911,6.3302956878810805,NA,3.364794572610874e-5
6792,Dictyota,13965980.380953165,51898769.82555275,0.6388591018839426,3990,1,0,21,11,31,-0.2857142857142856,474.19769554903087,1,0.047619047619047616,0.5238095238095238,1.4761904761904763,-1.3222192947339193,-0.2808266095756942,0.16914239910035345,7.145071427619808,5.822852132885888,6.864244818044114,7.314213826720161,NA,3.7809732538643945e-4
6833,Dictyota,47328944.2233673,34784138.19436416,-0.8914354553872932,6256,1,0,21,5,33,-0.9523809523809526,380.243384475767,1,0.047619047619047616,0.23809523809523808,1.5714285714285714,-1.3222192947339193,-0.6232492903979004,0.1962946451439682,7.675126816678436,6.352907521944516,7.051877526280535,7.871421461822404,NA,0.0014189025404356774
6834,CCA,1402275.0880312412,5075892.680464835,-0.9263552914535299,-1,3,1,15,2,30,-1.4666666666666668,338.19616149901685,1,0.2,0.13333333333333333,2,-0.6989700043360187,-0.8750612633917001,0.3010299956639812,6.146833218691227,5.447863214355208,5.271771955299527,6.447863214355208,NA,1.483655600598496e-4
6834,Dictyota,5875394.865664079,4042353.1798280994,-0.5919898376784665,-1,3,1,15,2,30,-1.4666666666666668,338.19616149901685,1,0.2,0.13333333333333333,2,-0.6989700043360187,-0.8750612633917001,0.3010299956639812,6.7690370594061235,6.070067055070105,5.8939757960144235,7.070067055070105,NA,1.6974904700446674e-4
6834,Turf,2014483.2912871353,9534506.277602544,1.8272610474907864,-1,3,1,15,2,30,-1.4666666666666668,338.19616149901685,1,0.2,0.13333333333333333,2,-0.6989700043360187,-0.8750612633917001,0.3010299956639812,6.3041636695740415,5.605193665238023,5.429102406182341,6.605193665238023,NA,1.3973910668266883e-4
6838,Dictyota,9107253.767714847,4347539.081332031,-1.5674083213115682,-1,2,1,12,4,19,-0.833333333333333,309.09677280764305,1,0.16666666666666666,0.3333333333333333,1.5833333333333333,-0.7781512503836436,-0.47712125471966244,0.1995723549052041,6.959387438078288,6.181236187694644,6.482266183358625,7.158959792983492,NA,2.8953496709756564e-4
6859,Dictyota,1865389.1053906174,1905851.5072929612,-0.18836108270608726,-1,1,0,9,2,15,-0.8888888888888893,170.11772463852333,1,0.1111111111111111,0.2222222222222222,1.6666666666666667,-0.9542425094393249,-0.6532125137753437,0.2218487496163564,6.2707694359828805,5.316526926543555,5.6175569222075366,6.492618185599237,NA,5.1742192267403747e-05
6914,Dictyota,7503708.758156306,3793068.2460019295,-0.9858829737522172,798,1,0,12,5,23,-0.833333333333333,262.1649853367463,1,0.08333333333333333,0.4166666666666667,1.9166666666666667,-1.0791812460476249,-0.38021124171160603,0.28254658996996806,6.8752759694034955,5.79609472335587,6.49506472769189,7.1578225593734635,NA,2.0080025480836153e-4
6919,CCA,5029769.7114668,3453389.87317384,-0.7078374908644715,80,1,0,16,9,29,-0.5,380.19213542550233,1,0.0625,0.5625,1.8125,-1.2041199826559248,-0.2498774732165999,0.2582780152430313,6.70154810129276,5.497428118636835,6.45167062807616,6.959826116535791,NA,4.811886606478095e-4
6919,Dictyota,2511730.668568368,1227919.7191503935,-1.2898246078155482,80,1,0,16,9,29,-0.5,380.19213542550233,1,0.0625,0.5625,1.8125,-1.2041199826559248,-0.2498774732165999,0.2582780152430313,6.399973068414838,5.195853085758913,6.150095595198239,6.65825108365787,NA,6.998346236163373e-5
6919,Pocillopora verrucosa,14922866.307949282,39842401.31697461,1.38534356118935,80,1,0,16,9,29,-0.5,380.19213542550233,1,0.0625,0.5625,1.8125,-1.2041199826559248,-0.2498774732165999,0.2582780152430313,7.173852248214978,5.9697322655590535,6.923974774998378,7.432130263458009,NA,3.6256614559738824e-4
6919,Porites lobata,48492630.352859415,45307610.77856262,-0.14836506670653204,80,1,0,16,9,29,-0.5,380.19213542550233,1,0.0625,0.5625,1.8125,-1.2041199826559248,-0.2498774732165999,0.2582780152430313,7.685675741895478,6.481555759239553,7.435798268678878,7.943953757138509,NA,0.003806925817931332
6961,Dictyota,3009093.783617184,12564558.220742173,1.975056013258667,-1,1,0,21,12,45,-0.8571428571428568,504.2993633260754,1,0.047619047619047616,0.5714285714285714,2.142857142857143,-1.3222192947339193,-0.24303804868629447,0.3309932190414244,6.478435723490404,5.156216428756485,6.235397674804109,6.809428942531828,NA,8.7765378652125e-5
6963,Dictyota,878767.8055038952,5250719.744145514,1.0805992666905422,1965,9,1,16,2,34,-0.5,416.2648697136843,1,0.5625,0.125,2.125,-0.2498774732165999,-0.9030899869919435,0.32735893438633035,5.94387413774765,5.69399666453105,5.040784150755707,6.27123307213398,NA,2.6826461376328585e-5
6964,Dictyota,44705396.57564834,37348936.355482355,-0.47685213245351554,-1,1,0,24,6,39,-1,438.2854744633942,1,0.041666666666666664,0.25,1.625,-1.3802112417116061,-0.6020599913279624,0.21085336531489318,7.6503599518021925,6.270148710090587,7.04829996047423,7.861213317117086,NA,0.0013586513480960691
6965,CCA,82502940.95780255,20105677.755481474,-2.4030708566702135,91,4,1,16,9,33,-0.5,457.2065599237113,1,0.25,0.5625,2.0625,-0.6020599913279624,-0.2498774732165999,0.31439395722196267,7.916469429992109,7.314409438664146,7.666591956775509,8.230863387214072,NA,0.008141061224064893
6965,Dictyota,14811141.343082048,1782669.8161494068,-3.2644652137070036,91,4,1,16,9,33,-0.5,457.2065599237113,1,0.25,0.5625,2.0625,-0.6020599913279624,-0.2498774732165999,0.31439395722196267,7.170588526441772,6.56852853511381,6.9207110532251725,7.484982483663734,NA,3.714019838568132e-4
6965,Pocillopora verrucosa,65264965.822750136,63061574.99276517,-0.1572871012282981,91,4,1,16,9,33,-0.5,457.2065599237113,1,0.25,0.5625,2.0625,-0.6020599913279624,-0.2498774732165999,0.31439395722196267,7.814680114921831,7.212620123593869,7.564802641705231,8.129074072143794,NA,0.00157708180287329
6965,Porites lobata,13278043.382406313,39405491.95319733,1.0187574257834013,91,4,1,16,9,33,-0.5,457.2065599237113,1,0.25,0.5625,2.0625,-0.6020599913279624,-0.2498774732165999,0.31439395722196267,7.123134083252677,6.5210740919247145,6.873256610036077,7.43752804047464,NA,0.0010574257189677077
6969,CCA,1458045.6684296909,849340.8732539185,-1.1127354115788748,-1,2,0,17,6,23,-0.2941176470588234,352.1600309135057,1,0.11764705882352941,0.35294117647058826,1.3529411764705883,-0.9294189257142927,-0.45229767099463025,0.13127891463931898,6.163771127024753,5.23435220131046,5.711473456030123,6.295050041664072,NA,1.3525887212681805e-4
6969,Dictyota,1964302.373886724,4291637.930198237,0.31428750557028623,-1,2,0,17,6,23,-0.2941176470588234,352.1600309135057,1,0.11764705882352941,0.35294117647058826,1.3529411764705883,-0.9294189257142927,-0.45229767099463025,0.13127891463931898,6.293208341497098,5.363789415782805,5.840910670502468,6.424487256136417,NA,6.207995379438802e-5
6969,Pocillopora verrucosa,3713381.408480457,4424457.496869137,0.1185461087884223,-1,2,0,17,6,23,-0.2941176470588234,352.1600309135057,1,0.11764705882352941,0.35294117647058826,1.3529411764705883,-0.9294189257142927,-0.45229767099463025,0.13127891463931898,6.569769558730963,5.64035063301667,6.1174718877363325,6.701048473370282,NA,8.93382070362717e-5
6969,Porites lobata,945714.2399707057,2228777.8255097778,1.0228101984171711,-1,2,0,17,6,23,-0.2941176470588234,352.1600309135057,1,0.11764705882352941,0.35294117647058826,1.3529411764705883,-0.9294189257142927,-0.45229767099463025,0.13127891463931898,5.975759928418904,5.046341002704611,5.523462257424273,6.1070388430582225,NA,7.74423217672909e-5
6969,Turf,848764.3159277479,1224042.6867646328,-0.01921749504694304,-1,2,0,17,6,23,-0.2941176470588234,352.1600309135057,1,0.11764705882352941,0.35294117647058826,1.3529411764705883,-0.9294189257142927,-0.45229767099463025,0.13127891463931898,5.928787112503275,4.999368186788982,5.476489441508645,6.060066027142594,NA,5.5776028090381125e-5
6995,Dictyota,175825724.63765806,51878334.65537489,-4.027239506222891,165,1,1,14,2,29,-1.9285714285714288,275.20050168355436,1,0.07142857142857142,0.14285714285714285,2.0714285714285716,-1.146128035678238,-0.8450980400142568,0.3162699622207181,8.245082415964516,7.098954380286277,7.399984375950258,8.561352378185234,NA,0.005074569149162284
7002,CCA,2184839.09860937,2629167.307373057,0.23783640888928487,-1,2,0,19,6,27,-0.47368421052631593,380.1923320918798,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,6.339419459082594,5.361695853793746,5.838817108513409,6.492029622288753,NA,2.009599609884569e-4
7002,Dictyota,3874360.886462892,1813675.11338673,-1.1521229551869854,-1,2,0,19,6,27,-0.47368421052631593,380.1923320918798,1,0.10526315789473684,0.3157894736842105,1.4210526315789473,-0.9777236052888478,-0.5006023505691853,0.15261016320615833,6.58820007164888,5.610476466360032,6.087597721079694,6.740810234855038,NA,1.0433554731842612e-4
7003,Pocillopora verrucosa,1871124.9035800449,16061816.086045852,2.776492564834491,-1,4,0,19,5,24,-0.10526315789473717,411.16513260710747,1,0.21052631578947367,0.2631578947368421,1.263157894736842,-0.6766936096248666,-0.5797835966168102,0.10145764075877704,6.27210277901526,5.5954091693903925,5.692319182398449,6.373560419774036,NA,4.583583341600778e-5
7021,Dictyota,714421.4764902331,1365540.5702773435,-0.8317419576332892,2386,1,0,18,7,33,-0.8888888888888893,376.23378644413515,1,0.05555555555555555,0.3888888888888889,1.8333333333333333,-1.255272505103306,-0.41017446508904926,0.2632414347745814,5.853954501564987,4.59868199646168,5.443780036475937,6.117195936339568,NA,2.153715390989797e-5
7036,Pocillopora verrucosa,5127934.884912127,283120.3191845706,-4.223903484240432,17,2,1,17,5,34,-1.3529411764705879,378.2279783593239,1,0.11764705882352941,0.29411764705882354,2,-0.9294189257142927,-0.5314789170422551,0.3010299956639812,6.7099425018261085,5.780523576111816,6.178463584783854,7.01097249749009,NA,1.2516773506191718e-4
7071,Turf,11593460.242765874,0,-6.6,887,2,0,17,4,30,-0.9411764705882355,327.2278138625017,1,0.11764705882352941,0.23529411764705882,1.7647058823529411,-0.9294189257142927,-0.6283889300503115,0.2466723333413885,7.064213077038284,6.134794151323991,6.435824146987972,7.310885410379672,NA,7.588490262348464e-4
7077,CCA,40426534.83789082,0,-6.6,41,4,0,15,8,37,-0.5999999999999996,402.2649310520216,1,0.26666666666666666,0.5333333333333333,2.466666666666667,-0.5740312677277188,-0.27300127206373764,0.3921104650113138,7.6066665173594625,7.032635249631744,7.333665245295725,7.998776982370776,NA,0.004885214333542164
7077,Dictyota,69284691.02308777,7989591.397318367,-3.687998254076935,41,4,0,15,8,37,-0.5999999999999996,402.2649310520216,1,0.26666666666666666,0.5333333333333333,2.466666666666667,-0.5740312677277188,-0.27300127206373764,0.3921104650113138,7.8406372845588175,7.266606016831099,7.567636012495079,8.23274774957013,NA,0.001957537112602676
7077,Pocillopora verrucosa,5605628.898406277,23807785.90375,-2.057257266623259,41,4,0,15,8,37,-0.5999999999999996,402.2649310520216,1,0.26666666666666666,0.5333333333333333,2.466666666666667,-0.5740312677277188,-0.27300127206373764,0.3921104650113138,6.748624343386981,6.174593075659262,6.475623071323243,7.140734808398294,NA,1.2895835278980457e-4
7077,Turf,8839808.391999923,5172411.855847625,-3.209218892053853,41,4,0,15,8,37,-0.5999999999999996,402.2649310520216,1,0.26666666666666666,0.5333333333333333,2.466666666666667,-0.5740312677277188,-0.27300127206373764,0.3921104650113138,6.946442851529026,6.372411583801307,6.673441579465289,7.33855331654034,NA,5.37621790813458e-4
7083,Turf,12239073.068167832,17255701.069271587,0.2676724505256341,525,1,0,17,4,23,-0.7058823529411766,306.16987773214066,1,0.058823529411764705,0.23529411764705882,1.3529411764705883,-1.2304489213782739,-0.6283889300503115,0.13127891463931898,7.087748527562524,5.85729960618425,6.459359597512212,7.219027442201843,NA,8.213086909120204e-4
7087,Turf,7566946.363984264,0,-6.6,918,2,0,17,6,31,-0.7647058823529411,360.22697923764616,1,0.11764705882352941,0.35294117647058826,1.8235294117647058,-0.9294189257142927,-0.45229767099463025,0.26091277245599875,6.878920655613104,5.949501729898811,6.426622984618474,7.139833428069103,NA,4.84908237188514e-4
7092,Turf,6376117.169046832,0,-6.6,918,3,0,20,3,31,-0.7999999999999998,362.24303495033797,1,0.15,0.15,1.55,-0.8239087409443188,-0.8239087409443188,0.1903316981702915,6.8045562891601605,5.980647548215842,5.980647548215842,6.994887987330452,NA,4.102259808902289e-4
7108,Turf,6429060.621214896,7324883.11607716,0.1806254596731969,-1,1,0,11,3,17,-0.7272727272727275,212.12838586158594,1,0.09090909090909091,0.2727272727272727,1.5454545454545454,-1.041392685158225,-0.5642714304385626,0.18905623622004888,6.808147520851706,5.766754835693481,6.243876090413143,6.9972037570717545,NA,4.273821934254173e-4
7117,Turf,3255942.288843762,2499538.5376953017,-0.8538487229048995,451,2,0,17,4,18,-0.23529411764705888,315.1341051383528,1,0.11764705882352941,0.23529411764705882,1.0588235294117647,-0.9294189257142927,-0.6283889300503115,0.024823583725032145,6.512676698471825,5.583257772757532,5.884287768421514,6.5375002821968575,NA,2.1299542964041607e-4
7118,Dictyota,183051359.69313368,2274288.344236371,-6.395543040445611,-1,2,0,20,3,40,-1.4000000000000004,357.31165821546375,1,0.1,0.15,2,-1,-0.8239087409443188,0.3010299956639812,8.262572959139604,7.262572959139604,7.438664218195285,8.563602954803585,NA,0.004596331943702662
7120,Turf,6234205.298408229,0,-6.6,3143,3,0,19,3,30,-0.7894736842105265,349.23797753647557,1,0.15789473684210525,0.15789473684210525,1.5789473684210527,-0.8016323462331666,-0.8016323462331666,0.1983676537668335,6.7947810999135125,5.993148753680346,5.993148753680346,6.993148753680346,NA,4.1169636458136924e-4
7122,CCA,1024113.9381171985,1115830.888348633,0.11144628868463088,412,2,0,29,11,52,-0.8275862068965516,605.3599669256677,1,0.06896551724137931,0.3793103448275862,1.793103448275862,-1.1613680022349748,-0.42100531274073105,0.2536053457358431,6.01034827689652,4.848980274661545,5.589342964155789,6.263953622632363,NA,1.0574826730663388e-4
7122,Dictyota,6753469.59330081,7021143.83653125,-0.08790228972868774,412,2,0,29,11,52,-0.8275862068965516,605.3599669256677,1,0.06896551724137931,0.3793103448275862,1.793103448275862,-1.1613680022349748,-0.42100531274073105,0.2536053457358431,6.8295269488448245,5.66815894660985,6.408521636104093,7.083132294580667,NA,1.8995594914074298e-4
