feature_number,ecoNetConsensus,net_act,Day_CCA,Day_Dictyota,Day_Pocillopora verrucosa,Day_Porites lobata,Day_Turf,Night_CCA,Night_Dictyota,Night_Pocillopora verrucosa,Night_Porites lobata,Night_Turf,Daysum,Nightsum,DayNight_night,activity_night,DayNight_day,activity_day
3563,NA,1491,NA,NA,6.346150672178837,NA,NA,NA,NA,NA,NA,NA,6.346150672178837,0,Night,depletolite,Day,depletolite
3564,Lipids and lipid-like molecules,765,6.44100831572335,NA,3.2064374199658796,3.224129642795897,6.29542549650014,NA,NA,NA,NA,NA,19.167000874985266,0,Night,recalcitrant,Day,recalcitrant
3567,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,247,NA,7.10228478187178,NA,NA,NA,NA,NA,6.282924490926597,NA,NA,7.10228478187178,6.282924490926597,Night,recalcitrant,Day,recalcitrant
3570,Organic nitrogen compounds;Organonitrogen compounds;Amines,2023,6.398490007648677,6.317238213146865,6.43152265678945,NA,6.402384530898583,6.867344184200444,6.8452215526764135,6.891702681087294,NA,7.005787397605258,25.549635408483574,27.61005581556941,Night,depletolite,Day,recalcitrant
3572,NA,-3572,NA,NA,NA,NA,NA,NA,NA,7.7067157581498,NA,NA,0,7.7067157581498,Night,recalcitrant,Day,recalcitrant
3573,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1968,NA,NA,NA,NA,NA,NA,5.319284302057692,5.354969182274491,NA,NA,0,10.674253484332183,Night,recalcitrant,Day,recalcitrant
3578,NA,1192,7.2234664040343874,NA,7.187805149608556,7.878278518190246,7.773440164777711,7.230214357139565,6.690973109930799,7.322737953598162,8.064548912488398,7.275012645672706,30.0629902366109,36.58348697882963,Night,recalcitrant,Day,recalcitrant
3584,NA,80,NA,NA,8.304810249931725,8.32390381580342,NA,NA,NA,8.640855894760573,8.370764954647097,NA,16.628714065735146,17.01162084940767,Night,depletolite,Day,depletolite
3587,NA,-3587,6.88706223941773,8.059274778771755,7.78134796864158,NA,7.842450384020465,NA,NA,NA,NA,NA,30.57013537085153,0,Night,depletolite,Day,depletolite
3593,Organoheterocyclic compounds;Azolidines;Imidazolidines,374,NA,6.27913181894355,NA,NA,6.597470632791539,NA,7.014362165028803,NA,NA,NA,12.876602451735089,7.014362165028803,Night,recalcitrant,Day,recalcitrant
3602,NA,-3602,7.388656360729187,NA,6.76505477112684,NA,NA,NA,NA,NA,7.2533074575305045,NA,14.153711131856028,7.2533074575305045,Night,recalcitrant,Day,recalcitrant
3604,Organic acids and derivatives;Organic phosphoric acids and derivatives;Phosphate esters,1431,NA,7.323049584866905,NA,NA,NA,NA,7.31554581934487,NA,NA,NA,7.323049584866905,7.31554581934487,Night,recalcitrant,Day,recalcitrant
3610,Lipids and lipid-like molecules,550,NA,NA,6.9994394513109555,NA,NA,NA,NA,NA,NA,NA,6.9994394513109555,0,Night,depletolite,Day,depletolite
3612,Lipids and lipid-like molecules,393,7.803427004696042,7.58183846350328,7.670034093719268,NA,7.784497276616779,7.9276307560438575,7.8139253077113,7.832214235396192,NA,7.889717834249575,30.83979683853537,31.463488133400926,Night,depletolite,Day,recalcitrant
3617,NA,-3617,7.9001598510992554,8.15706302889187,7.39364048577464,NA,7.292155919064776,7.743012905699484,NA,7.516119300085885,NA,7.624984176440264,30.743019284830538,22.88411638222563,Night,depletolite,Day,recalcitrant
3625,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.61157062361079,0,6.61157062361079,Night,depletolite,Day,depletolite
3629,NA,-3629,NA,NA,6.879492179248411,6.854623499361851,6.797260569529016,6.65301945185918,7.129876196184039,6.353197683746318,6.571240740324791,7.052897132120091,20.531376248139278,33.760231204234415,Night,recalcitrant,Day,recalcitrant
3635,Lipids and lipid-like molecules,1306,NA,NA,7.215045386325878,6.970218423970029,NA,NA,NA,7.1458905335763845,7.001162897786596,NA,14.185263810295908,14.14705343136298,Night,depletolite,Day,depletolite
3637,NA,-3637,NA,NA,NA,NA,NA,NA,NA,6.918932925688761,7.182378913361011,NA,0,14.101311839049771,Night,recalcitrant,Day,recalcitrant
3639,Organic acids and derivatives,155,NA,NA,6.7760359529323075,NA,NA,NA,NA,NA,NA,NA,6.7760359529323075,0,Night,depletolite,Day,depletolite
3642,Lipids and lipid-like molecules;Fatty Acyls,165,NA,8.009305675837348,NA,NA,NA,NA,7.78996178917076,NA,NA,NA,8.009305675837348,7.78996178917076,Night,recalcitrant,Day,recalcitrant
3651,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3143,NA,NA,NA,NA,7.537656579902952,NA,NA,NA,NA,7.3871592270405975,7.537656579902952,7.3871592270405975,Night,recalcitrant,Day,recalcitrant
3661,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,4139,NA,7.928933774850853,NA,NA,NA,NA,7.365060392629237,NA,NA,6.223570339439131,7.928933774850853,13.588630732068367,Night,recalcitrant,Day,recalcitrant
3666,NA,-3666,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.539515811602571,0,6.539515811602571,Night,recalcitrant,Day,recalcitrant
3670,Lipids and lipid-like molecules;Fatty Acyls,324,NA,NA,0,NA,2.7033041625828096,NA,NA,6.352652641140386,NA,NA,2.7033041625828096,6.352652641140386,Night,depletolite,Day,recalcitrant
3680,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,147,NA,6.800154733758717,NA,NA,NA,NA,5.938100931436826,5.726421470642043,5.067143483096338,5.233541866168363,6.800154733758717,21.96520775134357,Night,recalcitrant,Day,recalcitrant
3686,Organoheterocyclic compounds,398,NA,NA,NA,NA,NA,NA,6.64666824021406,NA,NA,6.412640723961466,0,13.059308964175525,Night,recalcitrant,Day,recalcitrant
3691,Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,-3691,NA,7.263041015294757,NA,NA,NA,NA,NA,NA,NA,NA,7.263041015294757,0,Night,recalcitrant,Day,recalcitrant
3691,NA,-3691,NA,7.263041015294757,NA,NA,NA,NA,NA,NA,NA,NA,7.263041015294757,0,Night,recalcitrant,Day,recalcitrant
3693,NA,1701,NA,6.613673532076247,NA,NA,NA,NA,NA,NA,NA,NA,6.613673532076247,0,Night,recalcitrant,Day,recalcitrant
3697,Lipids and lipid-like molecules,363,NA,7.282169645947155,7.409303278618481,NA,7.28138246405815,NA,7.292453508731175,7.410955818699066,NA,7.325837238413444,21.972855388623785,22.029246565843685,Night,depletolite,Day,recalcitrant
3713,Organic oxygen compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,147,NA,NA,NA,NA,NA,NA,NA,NA,2.5762458586005237,NA,0,2.5762458586005237,Night,recalcitrant,Day,recalcitrant
3714,NA,7,NA,NA,6.777619337461653,NA,NA,NA,NA,NA,NA,NA,6.777619337461653,0,Night,recalcitrant,Day,recalcitrant
3716,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1095,NA,6.596072193516774,6.24602529067974,NA,NA,NA,NA,NA,NA,NA,12.842097484196515,0,NA,NA,Day,depletolite
3717,NA,195,NA,NA,NA,NA,NA,NA,6.401647348195878,NA,NA,NA,0,6.401647348195878,Night,recalcitrant,Day,recalcitrant
3749,NA,732,NA,NA,6.311602904410274,NA,NA,NA,NA,6.347583688168981,NA,6.606673114913566,6.311602904410274,12.954256803082547,Night,depletolite,Day,depletolite
3751,NA,87,NA,NA,6.436661395072734,NA,NA,NA,NA,NA,NA,NA,6.436661395072734,0,Night,depletolite,Day,depletolite
3756,Lipids and lipid-like molecules,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.522518299787922,0,6.522518299787922,Night,depletolite,Day,depletolite
3780,NA,-3780,NA,7.197071083331723,NA,NA,NA,NA,6.683348576642637,NA,NA,NA,7.197071083331723,6.683348576642637,Night,recalcitrant,Day,depletolite
3781,Organic acids and derivatives;Carboxylic acids and derivatives,5039,NA,6.350758681964381,NA,NA,NA,NA,NA,NA,NA,NA,6.350758681964381,0,Night,recalcitrant,Day,recalcitrant
3784,Organic oxygen compounds;Organooxygen compounds,4798,NA,7.133321827668825,NA,NA,NA,NA,6.919726381488802,0,NA,NA,7.133321827668825,6.919726381488802,Night,recalcitrant,Day,recalcitrant
3785,Organic acids and derivatives,974,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.006164721884863,0,6.006164721884863,Night,recalcitrant,Day,recalcitrant
3791,NA,1084,NA,NA,NA,NA,6.438404301871758,NA,NA,NA,NA,7.004918901207706,6.438404301871758,7.004918901207706,Night,recalcitrant,Day,recalcitrant
3793,Lipids and lipid-like molecules,3813,NA,NA,NA,NA,NA,NA,3.4776005718116703,NA,NA,6.975258652492833,0,10.452859224304504,Night,recalcitrant,Day,recalcitrant
3795,Lipids and lipid-like molecules;Fatty Acyls,165,NA,7.353712723180814,NA,NA,NA,NA,7.636674376005818,NA,NA,NA,7.353712723180814,7.636674376005818,Night,recalcitrant,Day,recalcitrant
3801,NA,4665,NA,NA,NA,NA,NA,7.8542277669066145,NA,7.198415433694318,NA,NA,0,15.052643200600933,Night,recalcitrant,Day,recalcitrant
3803,NA,-3803,NA,NA,NA,NA,NA,NA,2.5880777685488163,NA,NA,NA,0,2.5880777685488163,Night,recalcitrant,Day,recalcitrant
3805,Benzenoids;Phenol ethers;Anisoles,-3805,NA,7.241931155961886,NA,NA,NA,NA,NA,NA,NA,NA,7.241931155961886,0,Night,recalcitrant,Day,recalcitrant
3805,NA,-3805,NA,7.241931155961886,NA,NA,NA,NA,NA,NA,NA,NA,7.241931155961886,0,Night,recalcitrant,Day,recalcitrant
3811,NA,-3811,NA,NA,6.849167023388173,NA,NA,NA,NA,6.969238815714285,NA,6.8236097032290655,6.849167023388173,13.792848518943352,Night,depletolite,Day,recalcitrant
3812,NA,-3812,NA,NA,NA,7.009882682988064,NA,NA,NA,NA,7.154261151161278,NA,7.009882682988064,7.154261151161278,Night,recalcitrant,Day,recalcitrant
3817,Lipids and lipid-like molecules;Fatty Acyls;Eicosanoids,-3817,NA,NA,NA,NA,NA,7.042091787235149,NA,NA,NA,NA,0,7.042091787235149,Night,recalcitrant,Day,recalcitrant
3817,NA,-3817,NA,NA,NA,NA,NA,7.042091787235149,NA,NA,NA,NA,0,7.042091787235149,Night,recalcitrant,Day,recalcitrant
3818,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-3818,NA,NA,NA,NA,NA,NA,6.7379163976766705,NA,NA,NA,0,6.7379163976766705,Night,recalcitrant,Day,recalcitrant
3818,NA,-3818,NA,NA,NA,NA,NA,NA,6.7379163976766705,NA,NA,NA,0,6.7379163976766705,Night,recalcitrant,Day,recalcitrant
3819,NA,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6145820667130053,0,3.6145820667130053,Night,recalcitrant,Day,depletolite
3827,Lipids and lipid-like molecules;Fatty Acyls,5674,NA,7.1119639302965405,NA,NA,NA,NA,NA,NA,NA,NA,7.1119639302965405,0,Night,recalcitrant,Day,recalcitrant
3831,NA,1374,NA,7.112332036538115,NA,NA,NA,NA,NA,NA,NA,NA,7.112332036538115,0,Night,recalcitrant,Day,recalcitrant
3836,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",918,NA,NA,NA,NA,6.167520773344467,NA,NA,NA,NA,6.012376375825754,6.167520773344467,6.012376375825754,Night,depletolite,Day,depletolite
3843,Organoheterocyclic compounds;Benzofurans;Benzofuranones,-3843,NA,6.724042766337097,NA,NA,NA,NA,NA,NA,NA,NA,6.724042766337097,0,Night,recalcitrant,Day,recalcitrant
3843,NA,-3843,NA,6.724042766337097,NA,NA,NA,NA,NA,NA,NA,NA,6.724042766337097,0,Night,recalcitrant,Day,recalcitrant
3844,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3166,6.9625652293788995,7.645518726020206,NA,NA,NA,NA,7.01941631014224,NA,NA,NA,14.608083955399106,7.01941631014224,Night,recalcitrant,Day,recalcitrant
3846,NA,-3846,NA,NA,NA,NA,6.689579091722762,NA,NA,NA,NA,NA,6.689579091722762,0,Night,recalcitrant,Day,recalcitrant
3851,Lipids and lipid-like molecules,710,NA,NA,7.007969997370701,6.92227676027799,NA,NA,6.854079032818293,NA,6.638490283552604,NA,13.93024675764869,13.492569316370897,Night,recalcitrant,Day,recalcitrant
3852,NA,-3852,NA,NA,NA,NA,NA,NA,6.773327004358634,NA,NA,6.564137138794827,0,13.337464143153461,Night,recalcitrant,Day,recalcitrant
3855,NA,2320,NA,7.249255670470724,NA,NA,NA,NA,NA,NA,NA,NA,7.249255670470724,0,Night,recalcitrant,Day,recalcitrant
3856,Lipids and lipid-like molecules,550,NA,NA,NA,NA,NA,NA,NA,6.983553699454719,NA,NA,0,6.983553699454719,Night,depletolite,Day,depletolite
3860,Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters,21,NA,NA,7.714609527341185,6.906227469979461,NA,NA,NA,6.6861153649055485,6.924064936972492,NA,14.620836997320646,13.61018030187804,Night,depletolite,Day,depletolite
3862,NA,-3862,NA,5.948821620133118,NA,NA,NA,NA,NA,NA,NA,NA,5.948821620133118,0,NA,NA,Day,recalcitrant
3867,Benzenoids;Benzene and substituted derivatives;Benzoic acids and derivatives,793,NA,NA,NA,NA,NA,NA,6.804752721121604,NA,NA,NA,0,6.804752721121604,Night,recalcitrant,Day,recalcitrant
3869,Lipids and lipid-like molecules;Steroids and steroid derivatives;Pregnane steroids,1858,NA,7.75554816201284,NA,NA,NA,NA,8.015653576946935,NA,NA,NA,7.75554816201284,8.015653576946935,Night,recalcitrant,Day,recalcitrant
3871,NA,537,NA,5.972770406484621,NA,NA,NA,NA,NA,NA,NA,NA,5.972770406484621,0,Night,recalcitrant,Day,recalcitrant
3875,NA,-3875,2.2665145474927106,NA,NA,NA,NA,NA,4.220971544645924,4.7318840924662116,NA,NA,2.2665145474927106,8.952855637112137,Night,recalcitrant,Day,recalcitrant
3878,NA,-3878,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.836869002297366,0,6.836869002297366,Night,recalcitrant,Day,recalcitrant
3879,NA,-3879,NA,7.741132529863122,NA,NA,NA,7.028283536188162,7.708200769226701,NA,7.253098503222571,NA,7.741132529863122,21.989582808637433,Night,recalcitrant,Day,recalcitrant
3889,NA,1655,NA,NA,NA,NA,5.568065761315647,NA,NA,NA,NA,NA,5.568065761315647,0,NA,NA,Day,recalcitrant
3890,Lipids and lipid-like molecules,2530,NA,NA,NA,NA,NA,NA,NA,7.512951911482786,NA,NA,0,7.512951911482786,Night,recalcitrant,Day,recalcitrant
3900,Lipids and lipid-like molecules;Fatty Acyls;Fatty amides,17,NA,7.151385774258485,NA,NA,NA,NA,6.561312976246987,6.487863823345672,NA,NA,7.151385774258485,13.049176799592658,Night,depletolite,Day,depletolite
3903,Lipids and lipid-like molecules,1827,NA,NA,NA,NA,5.9479492858601,NA,NA,NA,NA,NA,5.9479492858601,0,Night,depletolite,Day,depletolite
3904,Benzenoids;Benzene and substituted derivatives;Phenylpropanes,923,6.447082577492993,7.5107977229326,7.558685319639548,7.573292846683815,7.133641765065419,NA,6.2697436874537384,6.452057200443663,NA,NA,36.22350023181438,12.721800887897402,Night,recalcitrant,Day,recalcitrant
3906,NA,-3906,NA,NA,NA,NA,NA,NA,NA,6.005246033645122,NA,NA,0,6.005246033645122,Night,recalcitrant,NA,NA
3911,NA,-3911,NA,7.538745551034673,7.331640619839513,7.695568921779175,NA,NA,NA,7.3827850735258655,7.131607774593412,NA,22.56595509265336,14.514392848119279,Night,recalcitrant,Day,recalcitrant
3915,NA,-3915,NA,NA,0,NA,0,NA,NA,6.189335033437307,NA,NA,0,6.189335033437307,Night,depletolite,Day,recalcitrant
3918,NA,215,NA,NA,NA,NA,NA,NA,7.278386341707499,NA,NA,NA,0,7.278386341707499,Night,recalcitrant,Day,recalcitrant
3929,NA,5438,NA,6.878600662200347,NA,NA,NA,NA,NA,NA,NA,NA,6.878600662200347,0,Night,recalcitrant,Day,recalcitrant
3931,NA,-3931,NA,NA,NA,NA,NA,NA,5.6252681901275015,NA,NA,NA,0,5.6252681901275015,Night,recalcitrant,NA,NA
3932,NA,87,NA,NA,NA,NA,NA,NA,NA,7.399188048043149,NA,NA,0,7.399188048043149,Night,depletolite,Day,depletolite
3935,NA,-3935,7.650406993041259,7.759309995637853,7.823999800772182,NA,7.790484034761986,7.62201960882391,7.676003804121352,7.660056761258064,NA,7.101248211456159,31.02420082421328,30.059328385659484,Night,depletolite,Day,recalcitrant
3941,NA,2548,NA,7.348816081035916,NA,NA,NA,NA,NA,NA,NA,NA,7.348816081035916,0,Night,recalcitrant,Day,recalcitrant
3951,Organic acids and derivatives;Carboxylic acids and derivatives,2065,NA,7.267180801302766,NA,NA,NA,NA,NA,NA,NA,NA,7.267180801302766,0,Night,recalcitrant,Day,recalcitrant
3953,Lipids and lipid-like molecules,167,NA,NA,NA,NA,NA,7.093312921112288,7.246308022255405,6.878082663166948,NA,NA,0,21.21770360653464,Night,depletolite,Day,depletolite
3962,NA,-3962,NA,NA,8.609468969270836,8.46011690348981,NA,NA,NA,9.050288472947035,8.470648795390172,NA,17.069585872760648,17.520937268337207,Night,recalcitrant,Day,recalcitrant
3963,NA,-3963,NA,NA,NA,NA,7.13404339692573,NA,NA,NA,NA,6.962337711667142,7.13404339692573,6.962337711667142,Night,recalcitrant,Day,recalcitrant
3964,NA,-3964,7.925003172672512,8.120296757772945,8.158905870584547,NA,8.122464637545848,7.473539951111981,6.800623800415705,6.854222167734802,NA,7.039053106046564,32.32667043857585,28.16743902530905,Night,depletolite,Day,recalcitrant
3966,NA,-3966,7.317159708770632,7.323178916115873,NA,7.221910397649372,NA,NA,6.785371730410629,NA,NA,NA,21.862249022535877,6.785371730410629,Night,recalcitrant,Day,recalcitrant
3969,NA,3888,NA,NA,NA,NA,NA,NA,5.930881987309922,NA,NA,NA,0,5.930881987309922,Night,recalcitrant,Day,recalcitrant
3971,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",1840,NA,NA,NA,NA,7.1289978116011055,NA,NA,NA,NA,7.3392514397747295,7.1289978116011055,7.3392514397747295,Night,recalcitrant,Day,recalcitrant
3972,Organoheterocyclic compounds;Piperidines;Phenylpiperidines,667,NA,NA,NA,NA,NA,NA,NA,NA,6.759182717847077,NA,0,6.759182717847077,Night,recalcitrant,Day,recalcitrant
3973,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,767,NA,6.691548142409685,NA,NA,NA,NA,NA,NA,NA,NA,6.691548142409685,0,Night,recalcitrant,Day,recalcitrant
3981,NA,-3981,NA,7.063808497533271,NA,NA,NA,NA,7.4397942726058215,NA,NA,NA,7.063808497533271,7.4397942726058215,Night,recalcitrant,Day,recalcitrant
3991,NA,-3991,NA,NA,6.6719734002233295,NA,NA,NA,NA,NA,NA,NA,6.6719734002233295,0,Night,recalcitrant,Day,recalcitrant
3992,NA,-3992,NA,8.059060943113312,8.15622618681723,NA,8.06800679908872,NA,NA,NA,NA,NA,24.283293929019262,0,Night,recalcitrant,Day,depletolite
3996,NA,-3996,NA,NA,6.168352816261602,NA,NA,NA,NA,NA,NA,NA,6.168352816261602,0,NA,NA,Day,recalcitrant
3997,Lipids and lipid-like molecules,403,NA,NA,NA,NA,NA,6.2625163431399855,NA,NA,NA,6.553234195311453,0,12.81575053845144,Night,depletolite,Day,recalcitrant
4002,NA,3220,NA,6.69380476462605,NA,NA,6.499967317280401,NA,NA,NA,NA,6.313285134455947,13.19377208190645,6.313285134455947,Night,recalcitrant,Day,recalcitrant
4007,Lipids and lipid-like molecules,1306,NA,NA,6.501155211063127,6.353496703184032,NA,NA,NA,6.250187829214809,6.10280274760027,NA,12.854651914247158,12.35299057681508,Night,depletolite,Day,depletolite
4010,NA,-4010,NA,NA,NA,NA,6.86564604470159,NA,NA,NA,NA,6.952392493741939,6.86564604470159,6.952392493741939,Night,recalcitrant,Day,recalcitrant
4018,Lipids and lipid-like molecules;Fatty Acyls,1783,NA,NA,NA,NA,NA,NA,6.732228916924877,NA,NA,NA,0,6.732228916924877,Night,depletolite,Day,depletolite
4023,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,767,NA,6.766560027095961,NA,NA,NA,NA,NA,NA,NA,NA,6.766560027095961,0,Night,recalcitrant,Day,recalcitrant
4026,NA,1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.013148885479955,0,6.013148885479955,Night,recalcitrant,Day,recalcitrant
4033,NA,-4033,NA,NA,NA,NA,NA,NA,NA,5.639031292340674,NA,NA,0,5.639031292340674,Night,recalcitrant,Day,recalcitrant
4039,Organic acids and derivatives;Carboxylic acids and derivatives,1803,NA,7.462536566154462,NA,NA,NA,NA,7.652222177435505,NA,NA,NA,7.462536566154462,7.652222177435505,Night,recalcitrant,Day,recalcitrant
4046,Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,91,NA,7.276657710033039,NA,NA,NA,NA,7.11370811704808,NA,NA,NA,7.276657710033039,7.11370811704808,Night,recalcitrant,Day,recalcitrant
4063,Organic acids and derivatives,773,NA,NA,NA,7.230532432678004,NA,NA,NA,NA,NA,NA,7.230532432678004,0,Night,recalcitrant,Day,recalcitrant
4064,NA,-4064,NA,7.307715583152639,NA,NA,NA,6.4876327301641545,NA,NA,NA,NA,7.307715583152639,6.4876327301641545,Night,recalcitrant,Day,recalcitrant
4069,"Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",2199,NA,NA,NA,6.406391495990556,NA,NA,NA,NA,5.8490672846767815,NA,6.406391495990556,5.8490672846767815,Night,recalcitrant,Day,recalcitrant
4077,NA,-4077,NA,NA,NA,NA,NA,NA,6.070587754284775,NA,NA,NA,0,6.070587754284775,Night,recalcitrant,Day,recalcitrant
4080,NA,2818,NA,NA,NA,NA,NA,NA,6.975235736905001,NA,NA,NA,0,6.975235736905001,Night,recalcitrant,Day,recalcitrant
4081,NA,924,6.602145846450407,6.62247450999119,6.2268856131063295,6.1519079005233746,6.745221544430743,NA,NA,NA,NA,NA,32.34863541450204,0,Night,recalcitrant,Day,recalcitrant
4086,NA,-4086,NA,6.406111560792259,NA,NA,NA,NA,NA,NA,NA,NA,6.406111560792259,0,Night,recalcitrant,Day,recalcitrant
4093,NA,3220,5.810584273908189,5.999337665234897,NA,NA,6.149836090652074,NA,NA,NA,NA,5.896504244395698,17.95975802979516,5.896504244395698,Night,recalcitrant,Day,recalcitrant
4094,NA,3214,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.332472940707644,0,6.332472940707644,Night,recalcitrant,Day,recalcitrant
4097,NA,-4097,NA,6.240391693716796,NA,NA,NA,NA,NA,NA,NA,NA,6.240391693716796,0,Night,recalcitrant,Day,recalcitrant
4102,NA,-4102,7.386803757312338,7.41935854264805,7.524759962728348,NA,7.472817953521138,7.423650237318993,7.5539608497238895,7.575196158260285,NA,7.694254029046938,29.803740216209874,30.247061274350106,Night,depletolite,Day,recalcitrant
4107,NA,87,NA,NA,NA,NA,NA,NA,NA,6.865348942817823,NA,7.077665935515288,0,13.943014878333111,Night,depletolite,Day,depletolite
4108,Lipids and lipid-like molecules,550,NA,NA,NA,NA,NA,NA,NA,6.637034341097767,NA,NA,0,6.637034341097767,Night,depletolite,Day,depletolite
4109,NA,1795,6.486780285110305,NA,NA,NA,NA,NA,6.040105010917491,NA,5.390653498062617,NA,6.486780285110305,11.430758508980109,Night,recalcitrant,Day,depletolite
4115,Lipids and lipid-like molecules,167,NA,NA,NA,NA,NA,NA,NA,NA,7.971056308500584,NA,0,7.971056308500584,Night,depletolite,Day,depletolite
