feature_number,network,activity,num_features,DayNight.x,NOSC,quadrant,combined_ID,binary_ID,min_nosc,max_nosc,C,H,N,O,P,nc,pc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control,num_organism,CCA_produced,Dictyota_produced,Pocillopora verrucosa_produced,Porites lobata_produced,Turf_produced,dorcierr,unique_organism,DayNight.y
12690,681,recalcitrant,15,NA,NA,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-6.850816815700602,9.033167409240976,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene glycosides,NA,NA,NA,NA,NA,NA,4,yes,yes,no,yes,yes,yes,NA,NA
3109,687,depletolite,2,Day,-0.5499999999999998,"5, 7",Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Imidazolidines,3,-0.5499999999999998,-0.5499999999999998,20,29,2,6,0,0.1,0,-13.609110758119762,0.2397618490928714,Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Imidazolidines,-1.9058396100062,-1.58595296147679,-3.10184155276045,-6.23600213413201,-2.94520949702748,-3.92241692870147,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
5956,688,recalcitrant,8,NA,-0.9000000000000004,NA,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-0.9000000000000004,-0.9000000000000004,20,37,3,5,0,0.15,0,-7.5114308488057695,6.5087963057081275,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
8141,688,recalcitrant,8,NA,-0.9230769230769234,NA,Triethanolamine,2,-0.9230769230769234,-0.9230769230769234,13,26,2,4,0,0.15384615384615385,0,-6.873000138344949,6.890985645245147,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
8501,688,recalcitrant,8,NA,0.7777777777777777,NA,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,0.7777777777777777,0.7777777777777777,9,29,8,5,0,0.8888888888888888,0,-10.738322807825368,7.423057539263837,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
11019,688,recalcitrant,8,NA,-1.166666666666667,NA,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.166666666666667,-1.166666666666667,18,33,0,6,0,0,0,-12.354567218114818,4.582701160130909,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
12018,688,recalcitrant,8,NA,-1.166666666666667,NA,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,-1.166666666666667,-1.166666666666667,18,33,0,6,0,0,0,-12.346148265115232,7.224356945191886,"Organic compounds;Lipids and lipid-like molecules;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,4,no,yes,yes,yes,yes,yes,NA,NA
11029,689,recalcitrant,2,NA,NA,NA,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;nan,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-9.197040359106579,3.265933447506025,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;nan,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
17222,691,recalcitrant,3,NA,-0.5,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,-0.5,-0.5,24,38,4,7,0,0.16666666666666666,0,-8.38900200364337,6.692944428684816,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8076,692,accumolite,2,Day,-0.1904761904761907,"1, 7",Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,3,-0.1904761904761907,-0.1904761904761907,21,31,3,9,0,0.14285714285714285,0,-11.536662252044021,12.704799786368229,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,5.61515554275468,-6.9700173893886,2.5170253661861,4.67499890520986,2.67107166298452,5.30431637869502,1,no,yes,no,no,no,yes,NA,NA
10285,692,accumolite,2,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-0.0021624211506206187,12.428740205788692,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8076,692,recalcitrant,2,Day,-0.1904761904761907,"1, 7",Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,3,-0.1904761904761907,-0.1904761904761907,21,31,3,9,0,0.14285714285714285,0,-11.536662252044021,12.704799786368229,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,5.61515554275468,-6.9700173893886,2.5170253661861,4.67499890520986,2.67107166298452,5.30431637869502,1,no,yes,no,no,no,yes,NA,NA
10285,692,recalcitrant,2,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-0.0021624211506206187,12.428740205788692,Organic compounds;Organoheterocyclic compounds;Diazines;Pyrimidines and pyrimidine derivatives,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13243,695,recalcitrant,5,NA,NA,NA,Oleanolic acid methyl ester,2,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-12.117571644988233,7.306400641322367,Organic compounds;Organoheterocyclic compounds;Cinnamic acids and derivatives;1-benzopyrans,NA,NA,NA,NA,NA,NA,3,no,yes,yes,yes,no,yes,NA,NA
14416,695,recalcitrant,5,NA,NA,NA,Vincristine,2,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-10.284267448763654,0.003596848138064209,Organic compounds;Organoheterocyclic compounds;Cinnamic acids and derivatives;1-benzopyrans,NA,NA,NA,NA,NA,NA,3,yes,yes,no,yes,no,yes,NA,NA
18001,695,recalcitrant,5,NA,NA,NA,Vincristine,2,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-11.204776720833168,7.354456716213063,Organic compounds;Organoheterocyclic compounds;Cinnamic acids and derivatives;1-benzopyrans,NA,NA,NA,NA,NA,NA,3,yes,yes,no,yes,no,yes,NA,NA
1385,701,depletolite,4,Day,-0.5,"5, 7",Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,3,-0.5,-0.5,20,35,1,11,0,0.05,0,-9.901171592220251,0.8088136171249893,Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,-5.45342439885438,-3.51477147087932,-2.98483922059793,-2.56669447818566,-4.64358461791254,-5.36557802902617,NA,NA,NA,NA,NA,NA,NA,Pocillopora verrucosa,Day
2613,701,depletolite,4,Day,-0.0952380952380949,"5, 7",Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,3,-0.0952380952380949,-0.0952380952380949,21,28,4,7,0,0.19047619047619047,0,-14.810603525561318,0.8477577043836365,Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,-6.53421599485681,-6.76476612367514,-3.16674558717577,-2.52075140439914,-4.59053055356722,-5.1181863496927,NA,NA,NA,NA,NA,NA,NA,Pocillopora verrucosa,Day
16906,701,depletolite,4,Day,-0.0952380952380949,"5, 7",Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,3,-0.0952380952380949,-0.0952380952380949,21,28,4,7,0,0.19047619047619047,0,-12.921253655345703,0.8116767562916453,Organic compounds;Organoheterocyclic compounds;Tetrahydroisoquinolines;nan,-6.89495895754127,-7.48902327131379,-3.13410834648189,-2.60283053305101,-4.39289422364939,-5.33585381259533,NA,NA,NA,NA,NA,NA,NA,Pocillopora verrucosa,Day
10813,704,accumolite,2,Day,-0.7272727272727275,"1, 5, 7",Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,3,-0.7272727272727275,-0.7272727272727275,22,39,3,7,0,0.13636363636363635,0,-6.972527731698928,9.19412080509685,Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,-2.68522324716246,2.76781330464351,4.05234786195575,-6.32985146946593,-4.08271377909881,3.90902053793573,4,yes,yes,no,yes,yes,yes,NA,NA
18878,704,accumolite,2,Day,-0.5333333333333332,1,Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,3,-0.5333333333333332,-0.5333333333333332,15,26,2,6,0,0.13333333333333333,0,-0.0021624211506206187,11.553057044966279,Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,5.99693436634581,4.74642227180459,10.8340518012079,8.98113041022216,7.81639319868865,10.7314130155433,1,no,yes,no,no,no,yes,Dictyota,Day
10813,704,recalcitrant,2,Day,-0.7272727272727275,"1, 5, 7",Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,3,-0.7272727272727275,-0.7272727272727275,22,39,3,7,0,0.13636363636363635,0,-6.972527731698928,9.19412080509685,Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,-2.68522324716246,2.76781330464351,4.05234786195575,-6.32985146946593,-4.08271377909881,3.90902053793573,4,yes,yes,no,yes,yes,yes,NA,NA
18878,704,recalcitrant,2,Day,-0.5333333333333332,1,Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,3,-0.5333333333333332,-0.5333333333333332,15,26,2,6,0,0.13333333333333333,0,-0.0021624211506206187,11.553057044966279,Organic compounds;Lipids and lipid-like molecules;Benzene and substituted derivatives;Aniline and substituted anilines,5.99693436634581,4.74642227180459,10.8340518012079,8.98113041022216,7.81639319868865,10.7314130155433,1,no,yes,no,no,no,yes,Dictyota,Day
10323,709,recalcitrant,10,NA,-0.2857142857142856,NA,"L-Glutamic acid, dimethyl ester",1,-0.2857142857142856,-0.2857142857142856,7,13,1,4,0,0.14285714285714285,0,-3.265152688365052,4.619968603934343,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
10398,709,recalcitrant,10,NA,-0.22222222222222232,NA,N-Tris(hydroxymethyl)methylglycine,2,-0.22222222222222232,-0.22222222222222232,9,18,2,5,0,0.2222222222222222,0,-5.956309294066217,5.6720955704652996,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
11466,709,recalcitrant,10,NA,-0.9090909090909092,NA,DL-Threonine methyl ester,2,-0.9090909090909092,-0.9090909090909092,11,21,1,4,0,0.09090909090909091,0,-13.007334126834646,6.543291470443563,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,no,yes,no,no,yes,NA,NA
3851,710,recalcitrant,7,NA,-1.4117647058823533,NA,Aleuritic acid,2,-1.4117647058823533,-1.4117647058823533,17,30,0,3,0,0,0,-10.035359832659037,2.7126583560746855,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,NA,NA,NA,NA,NA,NA,2,no,no,yes,yes,no,yes,NA,NA
10654,712,recalcitrant,15,NA,-0.6315789473684212,NA,"16,16-Dimethylprostaglandin D2",2,-0.6315789473684212,-0.6315789473684212,19,26,0,7,0,0,0,-12.480500685924452,1.8723928766143871,Organic compounds;Organoheterocyclic compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
18594,712,recalcitrant,15,NA,-0.6315789473684212,NA,13-Acetyl-9-dihydrobaccatin III,2,-0.6315789473684212,-0.6315789473684212,19,26,0,7,0,0,0,-12.255791225485813,5.14913238258279,Organic compounds;Organoheterocyclic compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
4870,714,accumolite,6,Day,-0.40000000000000036,"1, 3, 5, 7",Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Carbohydrates and carbohydrate conjugates,3,-0.40000000000000036,-0.40000000000000036,15,25,1,8,0,0.06666666666666667,0,-10.386209539033548,6.799306928037112,Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Carbohydrates and carbohydrate conjugates,0.212790401382062,2.39584819152007,-0.0860557638746218,-0.0431650566030866,-3.33162462215234,-2.54332435401571,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
4870,714,recalcitrant,6,Day,-0.40000000000000036,"1, 3, 5, 7",Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Carbohydrates and carbohydrate conjugates,3,-0.40000000000000036,-0.40000000000000036,15,25,1,8,0,0.06666666666666667,0,-10.386209539033548,6.799306928037112,Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Carbohydrates and carbohydrate conjugates,0.212790401382062,2.39584819152007,-0.0860557638746218,-0.0431650566030866,-3.33162462215234,-2.54332435401571,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
17682,715,recalcitrant,2,NA,0.5714285714285716,NA,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,3,0.5714285714285716,0.5714285714285716,21,48,18,3,0,0.8571428571428571,0,-6.842872874187746,6.6009364571353535,Organic compounds;Lipids and lipid-like molecules;Steroids and steroid derivatives;Triterpenoids,NA,NA,NA,NA,NA,NA,4,yes,no,yes,yes,yes,yes,NA,NA
3749,732,depletolite,2,Day,1.1818181818181817,"4, 8",Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,1.1818181818181817,1.1818181818181817,11,33,12,5,0,1.0909090909090908,0,-11.15665991186297,2.522682761063498,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-4.86052067269246,-8.33829226557795,0.47837756633195,-5.21731856005985,-9.95018611964193,-8.3464854161845,NA,NA,NA,NA,NA,NA,NA,NA,NA
12043,732,depletolite,2,Day,0.38095238095238093,8,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,0.38095238095238093,0.38095238095238093,21,35,11,5,0,0.5238095238095238,0,-12.199955755699596,7.5650642883259325,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,-11.0669609254285,-9.72306707011059,-7.41054253461544,-4.3774996330584,-9.24006272223705,-10.936584496464,NA,NA,NA,NA,NA,NA,NA,NA,NA
13824,739,accumolite,14,Day,-0.9655172413793105,"1, 3, 5, 7",DoxazosinMesylate,2,-0.9655172413793105,-0.9655172413793105,29,48,0,10,0,0,0,-7.567877441878428,7.7196062637074885,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,-4.62504037435658,-0.354312862472025,-5.60727389545923,0.00143891833583097,-2.74732155688153,1.81511778054686,4,yes,yes,yes,no,yes,yes,NA,NA
4631,745,recalcitrant,6,NA,-0.4285714285714288,NA,PitavastatinCa,2,-0.4285714285714288,-0.4285714285714288,21,31,2,8,0,0.09523809523809523,0,-12.07522675172378,12.880301586494136,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;nan,NA,NA,NA,NA,NA,NA,5,yes,yes,yes,yes,yes,yes,NA,NA
3564,765,recalcitrant,5,NA,-1.6923076923076925,NA,Organic compounds;Organoheterocyclic compounds;Piperidines;N-acylpiperidines,3,-1.6923076923076925,-1.6923076923076925,13,29,0,6,1,0,0.07692307692307693,-12.03538379952055,11.970705154824673,Organic compounds;Organoheterocyclic compounds;Piperidines;N-acylpiperidines,NA,NA,NA,NA,NA,NA,4,yes,no,yes,yes,yes,yes,NA,NA
5216,765,recalcitrant,5,NA,-1.8461538461538458,NA,Organic compounds;Organoheterocyclic compounds;Piperidines;N-acylpiperidines,3,-1.8461538461538458,-1.8461538461538458,13,29,0,5,1,0,0.07692307692307693,-13.786440765511259,14.458668896762862,Organic compounds;Organoheterocyclic compounds;Piperidines;N-acylpiperidines,NA,NA,NA,NA,NA,NA,4,no,yes,yes,yes,yes,yes,NA,NA
2479,767,recalcitrant,9,NA,-0.96,NA,MassbankEU:SM874102 Drospirenone,2,-0.96,-0.96,25,32,0,4,0,0,0,-7.730989936924978,1.4444159450815925,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
3973,767,recalcitrant,9,NA,-0.96,NA,"3.beta.,5.beta.-Tetrahydrocortisone 3,21-diacetate",2,-0.96,-0.96,25,32,0,4,0,0,0,-7.596732246073947,1.2171069678114328,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
4023,767,recalcitrant,9,NA,-1.1304347826086953,NA,"11-Deoxy-16,16-dimethylprostaglandin E2",2,-1.1304347826086953,-1.1304347826086953,23,36,0,5,0,0,0,-4.3398498146501545,2.9840329459134702,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dictyota,Day
9585,767,recalcitrant,9,NA,-1.3478260869565215,NA,"16.alpha.-Hydroxy-4-androstene-3,17-dione",2,-1.3478260869565215,-1.3478260869565215,23,37,1,4,1,0.043478260869565216,0.043478260869565216,-8.385569790942885,1.4107299400455366,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
12651,767,recalcitrant,9,NA,-1,NA,Euphorbiasteroid,2,-1,-1,26,34,0,4,0,0,0,-7.2360481794128395,7.61785228687936,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Terpene lactones,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,Dictyota,Day
9228,772,recalcitrant,2,NA,-0.5333333333333332,NA,"4-Pregnen-6.beta.,11.beta.,17,21-tetrol-3,20-dione",1,-0.5333333333333332,-0.5333333333333332,15,22,2,4,0,0.13333333333333333,0,-12.068146500127078,4.455898998176509,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,NA,NA
4063,773,recalcitrant,8,NA,-0.7142857142857144,NA,.beta.-Carboline-1-propionic acid,1,-0.7142857142857144,-0.7142857142857144,7,17,5,1,1,0.7142857142857143,0.14285714285714285,-11.897546534988493,3.6968862856430778,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,NA,NA,NA,NA,NA,NA,1,no,no,no,yes,no,yes,Porites lobata,Day
5485,774,recalcitrant,5,NA,-1.4666666666666668,NA,"9S,15S-Dihydroxy-5Z,13E-prostadienoic acid",2,-1.4666666666666668,-1.4666666666666668,15,25,1,0,0,0.06666666666666667,0,-12.178084332971347,3.225603182335407,Organic compounds;Organoheterocyclic compounds;Steroids and steroid derivatives;nan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14321,777,recalcitrant,3,NA,-1.7000000000000002,NA,3-Methoxycyclohexanecarboxylic acid,2,-1.7000000000000002,-1.7000000000000002,10,21,4,1,2,0.4,0.2,-7.547692607551553,7.101301806273952,Organic compounds;Benzenoids;Benzene and substituted derivatives;Halobenzenes,NA,NA,NA,NA,NA,NA,3,yes,yes,no,yes,no,yes,NA,NA
18643,778,recalcitrant,2,NA,-0.7647058823529411,NA,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,-0.7647058823529411,-0.7647058823529411,34,56,6,6,0,0.17647058823529413,0,-8.660477927689259,15.960378803910183,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5777,785,recalcitrant,3,NA,-0.7619047619047619,NA,Sinapyl alcohol,2,-0.7619047619047619,-0.7619047619047619,21,24,0,4,0,0,0,-4.087811004764816,5.237483120096768,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,yes,yes,no,no,no,yes,NA,NA
7298,785,recalcitrant,3,NA,-0.23529411764705888,NA,Sinapyl alcohol,2,-0.23529411764705888,-0.23529411764705888,17,20,2,5,0,0.11764705882352941,0,-5.110048469457652,4.063980714988256,"Organic compounds;Organic acids and derivatives;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",NA,NA,NA,NA,NA,NA,2,no,no,no,yes,yes,yes,NA,NA
5440,786,accumolite,5,NA,NA,NA,Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Indolecarboxylic acids and derivatives,3,Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,-9.447087725694995,5.791336906130763,Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Indolecarboxylic acids and derivatives,NA,NA,NA,NA,NA,NA,1,no,yes,no,no,no,yes,NA,NA
12617,786,accumolite,5,Day,-0.40000000000000036,"3, 5",Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Indolecarboxylic acids and derivatives,3,-0.40000000000000036,-0.40000000000000036,15,25,1,8,0,0.06666666666666667,0,-4.2822328132011585,5.720781614157253,Organic compounds;Organoheterocyclic compounds;Indoles and derivatives;Indolecarboxylic acids and derivatives,0.785821333439784,-2.53622292452651,-0.307644525455838,-0.246826486456955,0.913558809877626,0.627837033584212,1,no,yes,no,no,no,yes,Dictyota,Day
