feature_number,network,activity,num_features,DayNight,quadrant,min_nosc,max_nosc,min_log2,max_log2,molnet_string,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,Water control
12072,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-2.4214230090184596,NA,NA,NA,NA
12072,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-5.607687278141212,NA,NA
12072,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-2.4214230090184596,NA,NA,NA,NA
12072,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-5.607687278141212,NA,NA
15498,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-0.37769835212789565,NA,-0.9608130299857891,NA,-1.473164694312283,NA
15498,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-0.37769835212789565,NA,-0.9608130299857891,NA,-1.473164694312283,NA
18302,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.899643344256909,-1.550397372301722,-0.593237204588341,-1.355405330362815,-0.4342412256412159,-0.7690797996065585
18302,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.899643344256909,-1.550397372301722,-0.593237204588341,-1.355405330362815,-0.4342412256412159,-0.7690797996065585
18475,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.5936214273618654,-2.79167041137668,-1.1401224100026566,NA,-1.4724839495153959,NA
18475,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-3.6450290692301994,NA,-3.544856895990656
18475,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.5936214273618654,-2.79167041137668,-1.1401224100026566,NA,-1.4724839495153959,NA
18475,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-3.6450290692301994,NA,-3.544856895990656
2324,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.4353444163566804,-2.801394637181142,-2.565795147712685,NA,-3.125314937321399,-2.084228567373693
2324,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-6.366234374641739,NA,NA
2324,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.4353444163566804,-2.801394637181142,-2.565795147712685,NA,-3.125314937321399,-2.084228567373693
2324,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-6.366234374641739,NA,NA
2325,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.1811367958640253,-1.9345291588044444,-2.4434074578913774,NA,-2.764254327230962,-2.817691365732426
2325,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-4.228323386513341,NA,NA
2325,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.1811367958640253,-1.9345291588044444,-2.4434074578913774,NA,-2.764254327230962,-2.817691365732426
2325,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-4.228323386513341,NA,NA
2430,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.8696835918376484,-1.6554021022762495,-1.140390133411865,-2.2120517717130705,-0.7198168499894161,NA
2430,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,-4.290523431198231
2430,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.8696835918376484,-1.6554021022762495,-1.140390133411865,-2.2120517717130705,-0.7198168499894161,NA
2430,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,NA,NA,-4.290523431198231
2556,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.9519145817037122,-2.789657707457232,-3.091969299650946,NA,-2.556112253293823,-2.9101223196949455
2556,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-4.945055415746028,NA,NA
2556,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.9519145817037122,-2.789657707457232,-3.091969299650946,NA,-2.556112253293823,-2.9101223196949455
2556,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,NA,NA,-4.945055415746028,NA,NA
2625,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.4257494520040535,NA,-3.003529019658253,NA,NA,NA
2625,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-5.05857310227683,NA,-5.033535884375315,-4.850263521108616,-4.720273521539354
2625,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.4257494520040535,NA,-3.003529019658253,NA,NA,NA
2625,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-5.05857310227683,NA,-5.033535884375315,-4.850263521108616,-4.720273521539354
2697,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.0763636371330358,-3.1417917124212646,-2.725415052310707,-2.536350610733169,-2.4445930008856585,-3.1673334646128737
2697,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-1.0763636371330358,-3.1417917124212646,-2.725415052310707,-2.536350610733169,-2.4445930008856585,-3.1673334646128737
3223,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.381645318392714,NA,-0.8119959641182195,-0.9970782386568432,NA,-1.5974446406874565
3223,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-5.0598803135984305,NA,NA,-3.9496123062174733,NA
3223,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-2.381645318392714,NA,-0.8119959641182195,-0.9970782386568432,NA,-1.5974446406874565
3223,1295,depletolite,18,Day,4,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-5.0598803135984305,NA,NA,-3.9496123062174733,NA
5029,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-0.3553636842057626,-0.2691204738622328,-0.7533064598360871,NA,-1.7614486418170914,NA
5029,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,-0.3553636842057626,-0.2691204738622328,-0.7533064598360871,NA,-1.7614486418170914,NA
7809,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-2.8031563330070037,-1.280578904795171,-1.6241114380862274,NA,NA
7809,1295,depletolite,18,Day,2,-1.916666666666667,-0.3636363636363633,-14.750842527498234,11.992249022021056,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Carbohydrates and carbohydrate conjugates,NA,-2.8031563330070037,-1.280578904795171,-1.6241114380862274,NA,NA
7189,1302,depletolite,2,Day,2,-1.416666666666667,-0.75,-9.70805481903207,0.9470682281503002,Organic compounds;Organoheterocyclic compounds;Organooxygen compounds;Carbohydrates and carbohydrate conjugates,-2.919314913390595,-1.9223013618296982,-1.9184292027646999,-0.9620667195177616,-1.5513794996721197,-2.211065156110123
11191,1306,depletolite,14,Day,4,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,NA,-4.556859937907906,-5.345816456936829,-3.483603382081349,-6.1602008003843185,-6.225666891538664
11545,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-0.8472368128876662,-0.8301751280582561,-1.3202719183612892,NA,-2.6364663153865457,-0.9908053350805748
11917,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,NA,NA,NA,NA,NA,-3.0945705621878616
11917,1306,depletolite,14,Day,4,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-4.91126757359478,NA,-4.9751820852363355,-3.9776706417536856,-5.293878559481094,NA
11973,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-2.3847975347955623,NA,-1.908568933658594,NA,NA,-0.2568002225053845
11980,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-2.117125885034206,NA,-2.1810055146653804,-0.99532993519136,-0.853512002857395,-0.22822004251681688
12798,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-3.138942898433276,-0.846574580018692,-2.5648138111094023,-1.3123139327037505,NA,-2.2535726868470243
14248,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,NA,NA,-2.0252633034454903,-2.8078421416444304,NA,NA
14248,1306,depletolite,14,Day,4,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-5.317765321042515,-5.420983322392025,NA,NA,-4.335079383676936,NA
14633,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-1.8853818675069276,-0.030764770830636487,-2.308647438023475,-2.295011370617122,NA,-2.5002433876504897
3635,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-1.0639613409814035,NA,NA,NA,-2.586196138424584,-1.4320432713166906
3635,1306,depletolite,14,Day,4,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,NA,NA,-5.229420677570813,-4.6263470559331,NA,NA
4007,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,NA,-2.241741455655276,NA,NA,NA,-2.381292484327005
4007,1306,depletolite,14,Day,4,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-6.194635104673539,NA,-3.8029210923455894,-7.173454697524978,-4.555750093612366,NA
6815,1306,depletolite,14,Day,2,-1.375,-0.7272727272727275,-11.156925381410698,8.084670208846326,Organic compounds;Organoheterocyclic compounds;Phenol ethers;nan,-0.24605926006387055,-0.6044520146379866,-1.6151121888286473,-1.629169831767583,-1.3436737371829655,-0.666527083225894
19330,1329,depletolite,7,Day,2,-1.2727272727272725,1.3636363636363638,-3.8025118254457517,1.1820236034357794,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-1.2142806355277909,NA,-0.7334410831556877,-0.04778340094977736,NA,NA
5662,1329,depletolite,7,Day,2,-1.2727272727272725,1.3636363636363638,-3.8025118254457517,1.1820236034357794,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",-0.37081327619211113,NA,-0.4829953844320477,NA,NA,NA
17453,1332,depletolite,4,Day,2,-0.5517241379310347,1.0909090909090908,-10.905118131510354,3.4032234916720707,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,NA,-0.16680237096986675,-0.4276494080833652,-3.019796254332879,NA,-0.7157309253675728
3040,1332,depletolite,4,Day,1,-0.5517241379310347,1.0909090909090908,-10.905118131510354,3.4032234916720707,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,NA,-1.7476955445931597,-1.4487803000260198,-1.7217028938787173,-2.642685873596455,-1.099741806823033
3688,1332,depletolite,4,Day,2,-0.5517241379310347,1.0909090909090908,-10.905118131510354,3.4032234916720707,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Diterpenoids,-0.3176014581596489,NA,NA,-2.8019294402797685,-2.742030524173674,NA
